[[[-13.68, 17.3], [-13.68, 6.57]]]
0.0,0.0,0.0,0.0,0.0,0.0,0.2179399539153658,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.2179399539153658,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.5817170341736526,0.47274705721596966,0.47274705721596966,0.47274705721596966,0.47274705721596966,0.0,0.0,
0.0,0.2683710255158698,0.2683710255158698,0.2683710255158698,0.2683710255158698,0.2683710255158698,0.661417558452746,0.6069325699739045,0.47274705721596966,0.47274705721596966,0.47274705721596966,0.0,0.0,
0.0,0.2683710255158698,0.2683710255158698,0.2683710255158698,0.41156951357650373,0.41156951357650373,0.6972171804679045,0.6785318140042216,0.6818610243112959,0.6159455452766036,0.47274705721596966,0.0,0.0,
0.0,0.0,0.0,0.0,0.28639697612126797,0.28639697612126797,0.6533162782039695,0.6159455452766036,0.6818610243112959,0.6159455452766036,0.47274705721596966,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.5817170341736526,0.5946669047798379,0.627624644297184,0.47274705721596966,0.47274705721596966,0.0,0.0,
0.16879962021715528,0.16879962021715528,0.0,0.0,0.0,0.0,0.6632047273542478,0.5579849746007588,0.5579849746007588,0.6357224435771601,0.6357224435771601,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.6357224435771601,0.5579849746007588,0.5579849746007588,0.6357224435771601,0.6357224435771601,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
