[[[-8.37, -57.13], [-8.37, -116.21]]]
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002653615779203644,0.002653615779203644,0.002653615779203644,0.002653615779203644,0.002653615779203644,0.002653615779203644,0.002653615779203644,0.002653615779203644,0.002653615779203644,0.002653615779203644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002653615779203644,0.002653615779203644,0.002653615779203644,0.002653615779203644,0.002653615779203644,0.002653615779203644,0.002653615779203644,0.002653615779203644,0.002653615779203644,0.002653615779203644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002653615779203644,0.002653615779203644,0.002653615779203644,0.002653615779203644,0.002653615779203644,0.002653615779203644,0.002653615779203644,0.002653615779203644,0.002653615779203644,0.002653615779203644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002653615779203644,0.002653615779203644,0.002653615779203644,0.002653615779203644,0.002653615779203644,0.002653615779203644,0.002653615779203644,0.002653615779203644,0.002653615779203644,0.002653615779203644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002653615779203644,0.002653615779203644,0.002653615779203644,0.002653615779203644,0.002653615779203644,0.002653615779203644,0.002653615779203644,0.002653615779203644,0.002653615779203644,0.002653615779203644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36372668535948866,0.36372668535948866,0.36372668535948866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002653615779203644,0.002653615779203644,0.002653615779203644,0.002653615779203644,0.002653615779203644,0.002653615779203644,0.002653615779203644,0.002653615779203644,0.002653615779203644,0.002653615779203644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36372668535948866,0.36372668535948866,0.36372668535948866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002653615779203644,0.002653615779203644,0.002653615779203644,0.002653615779203644,0.002653615779203644,0.002653615779203644,0.002653615779203644,0.002653615779203644,0.002653615779203644,0.002653615779203644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36372668535948866,0.36372668535948866,0.36372668535948866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002653615779203644,0.002653615779203644,0.17920605977149603,0.17920605977149603,0.17920605977149603,0.17920605977149603,0.17920605977149603,0.17920605977149603,0.17920605977149603,0.17920605977149603,0.3531048879845848,0.3531048879845848,0.3531048879845848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36372668535948866,0.36372668535948866,0.36372668535948866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002653615779203644,0.002653615779203644,0.17920605977149603,0.17920605977149603,0.17920605977149603,0.17920605977149603,0.17920605977149603,0.17920605977149603,0.17920605977149603,0.17920605977149603,0.3531048879845848,0.3531048879845848,0.3531048879845848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
