[[[-27.96, 22.74], [-27.96, 10.77]]]
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.09655898063936658,0.09655898063936658,0.49118352132162724,0.49118352132162724,0.49118352132162724,0.49118352132162724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.09655898063936658,0.09655898063936658,0.49118352132162724,0.49118352132162724,0.49118352132162724,0.49118352132162724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.03962526056971333,0.03962526056971333,0.03962526056971333,0.03962526056971333,0.03962526056971333,0.03962526056971333,0.03962526056971333,0.03962526056971333,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.03962526056971333,0.03962526056971333,0.03962526056971333,0.03962526056971333,0.03962526056971333,0.10081836538769892,0.03962526056971333,0.03962526056971333,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.03962526056971333,0.03962526056971333,0.03962526056971333,0.03962526056971333,0.03962526056971333,0.10081836538769892,0.03962526056971333,0.03962526056971333,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08100573510284226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08100573510284226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
