[[[-152.0, -53.0], [-152.0, -107.8]]]
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.13391887981026984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
