[[[-211.48, 1082.65], [-211.48, 429.48]]]
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.1027364268170125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
