[[[-1.94, -14.89], [-1.94, -27.09]]]
0.34022766195243814,0.34022766195243814,0.5814403199200817,0.34022766195243814,0.34022766195243814,0.0,0.0,
0.5186956203027167,0.5186956203027167,0.5789987847946276,0.34022766195243814,0.4381527722952243,0.0,0.0,
0.5186956203027167,0.44029553393829035,0.47044711618424584,0.3510615547631511,0.4000241099345442,0.0,0.0,
0.5186956203027167,0.46709016973319895,0.4686565159307704,0.3862693015809569,0.4176279833434471,0.0,0.0,
0.5752278018565771,0.5215508039884582,0.5246834963836011,0.3862693015809569,0.4176279833434471,0.0,0.0,
0.45703991330962634,0.46245685971498285,0.5102123153698412,0.3862693015809569,0.3862693015809569,0.0,0.0,
0.45703991330962634,0.46245685971498285,0.5227600242068937,0.3510615547631511,0.4223350613878155,0.0,0.0,
0.45703991330962634,0.46245685971498285,0.5227600242068937,0.3510615547631511,0.4223350613878155,0.0,0.0,
0.45703991330962634,0.46245685971498285,0.46245685971498285,0.3510615547631511,0.4223350613878155,0.0,0.0,
0.0,0.18094772378693202,0.18094772378693202,0.18094772378693202,0.337278145899706,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,
